grid_id,acronym
grid.441678.8,UNICOLOMBO
grid.441679.9,Unileste
grid.441679.9,UT
grid.441679.9,ICMG
grid.441681.e,UNICRUZ
grid.441682.d,UNIBAC
grid.441683.c,UCSP
grid.441684.b,UTB
grid.441685.a,UNSA
grid.441688.7,UNC
grid.441690.e,UPAGU
grid.441692.c,FESC
grid.441695.b,UFPS
grid.441696.8,UNIC
grid.441698.6,UFASTA
grid.441699.7,UC
grid.441700.6,IPCC
grid.441701.7,UM
grid.441702.4,UDA
grid.441703.5,UNIANDRADE
grid.441704.2,UNDAC
grid.441705.3,UM
grid.441706.0,IUE
grid.441707.1,UNICURITIBA
grid.441710.7,UNTRM
grid.441711.6,USAT
grid.441712.5,UADER
grid.441713.4,INCACEA
grid.441714.3,UGD
grid.441715.2,UDCH
grid.441716.1,UNPA
grid.441717.0,ITFIP
grid.441718.f,UNPRG
grid.441719.e,IUNIR
grid.441720.4,USS
grid.441722.6,UCEL
grid.441723.7,UNCA
grid.441726.2,UNLaM
grid.441727.3,UNSTA
grid.441728.c,UDEC
grid.441730.5,UCSF
grid.441733.6,UCSE
grid.441734.1,FAE
grid.441736.3,TUP
grid.441737.2,USP
grid.441738.d,Unigran
grid.441739.c,UAM
grid.441740.2,UPSJB
grid.441741.3,UDESA
grid.441742.0,UNVM
grid.441743.1,UAC
grid.441745.7,UCM
grid.441749.b,URI
grid.441751.2,UniPinhal
grid.441752.1,UNJFSC
grid.441755.6,UNIFOR-MG
grid.441756.5,Uni-FACEF
grid.441757.4,IGS
grid.441758.b,Uni-ANHANGUERA
grid.441759.a,UNH
grid.441761.1,UDEA
grid.441762.2,UAP
grid.441764.4,IPLA
grid.441765.5,UNIFEG
grid.441766.6,UCCI
grid.441767.7,UNIJUÍ
grid.441769.9,UNCP
grid.441770.1,IUCMA
grid.441771.0,IPLACEX
grid.441773.2,UPLA
grid.441774.5,UNIASSELVI
grid.441776.7,IPP
grid.441777.6,UDH
grid.441778.9,UNHEVAL
grid.441780.e,UNASAM
grid.441781.f,UNIFAI
grid.441783.d,UST
grid.441785.b,UPB
grid.441786.8,FEPI
grid.441787.9,UI
grid.441788.6,UAHC
grid.441789.7,CEUNSP
grid.441790.f,Univalle
grid.441791.e,UAH
grid.441792.d,UANCV
grid.441793.c,UNAC
grid.441798.7,UPEA
grid.441799.6,FTPCL
grid.441800.9,UCSH
grid.441802.b,UCBC
grid.441804.d,UCINF
grid.441805.c,UAP
grid.441806.f,FUBA
grid.441808.1,UARM
grid.441810.8,UCSS
grid.441811.9,UDLA
grid.441814.c,UDABOL
grid.441815.d,UNERJ
grid.441816.e,USMP
grid.441817.f,UPA
grid.441818.0,UP
grid.441821.a,UE
grid.441822.9,UGM
grid.441823.8,UNIPÊ
grid.441824.f,UNANDES
grid.441825.e,UNIVILLE
grid.441826.d,UIBERO
grid.441826.d,UNICIT
grid.441827.c,UNIANCHIETA
grid.441828.3,USEK
grid.441829.2,ULARE
grid.441830.a,UMC
grid.441831.b,UNIFÉ
grid.441832.8,UPV
grid.441833.9,UIGV
grid.441834.e,UNIPLAC
grid.441835.f,UTEM
grid.441840.d,INACAP
grid.441841.c,UMCH
grid.441845.8,UVM
grid.441848.5,UNSLP
grid.441850.c,UNILINS
grid.441851.d,UNOPAR
grid.441854.8,UNE
grid.441856.a,UNIDESC
grid.441858.4,Unifranz
grid.441859.5,EAM
grid.441862.d,UNIPAZ
grid.441867.8,Unicosta
grid.441868.7,CUES
grid.441869.6,UR
grid.441870.e,UAC
grid.441871.f,UA
grid.441872.c,Unimetro
grid.441879.7,SEUNE
grid.441883.2,IUSH
grid.441884.5,Unicoc
grid.441886.7,UniNorte
grid.441890.0,TdeA
grid.441893.3,UPeU
grid.441895.5,Unimar
grid.441896.6,ITM
grid.441904.c,URP
grid.441905.d,UNSXX
grid.441906.e,UNP
grid.441908.0,USIL
grid.441911.8,UTP
grid.441912.b,UNIPLI
grid.441913.a,UTO
grid.441914.d,UNAULA
grid.441915.c,UNIG
grid.441917.e,UPC
grid.441918.1,UNIBAVE
grid.441920.a,UNAM
grid.441921.b,UNIFIEO
grid.441922.8,UCEBOL
grid.441924.e,UNS
grid.441927.d,UDEP
grid.441928.2,UEB
grid.441932.9,UNP
grid.441934.f,UNU
grid.441938.3,CORHUILA
grid.441939.2,Unitins
grid.441941.d,UNICIENCIA
grid.441942.e,UNIPAM
grid.441943.f,UNAP
grid.441944.8,UNICERP
grid.441946.a,IDEAS
grid.441947.b,UCP
grid.441951.c,UPSA
grid.441952.f,AUNAR
grid.441953.e,UNFV
grid.441955.8,UPDS
grid.441959.4,ISER
grid.441961.f,UNIMINUTO
grid.441961.f,UMD
grid.441963.d,UNJBG
grid.441964.a,UCP
grid.441965.b,USFX
grid.441966.8,UPT
grid.441968.6,UNSM
grid.441969.7,UNIDAD
grid.441970.f,Univás
grid.441972.d,Unicap
grid.441973.c,UAJMS
grid.441975.a,UPAO
grid.441978.7,UCV
grid.441980.0,FUP
grid.441982.2,Unifenas
grid.441983.3,UNISAL
grid.441986.6,UNT
grid.441989.9,UNITEC
grid.441990.1,UCSM
grid.441992.3,UNIFIA
grid.441997.6,UTCH
grid.441998.9,Universidad ECCI
grid.441999.8,ECI
grid.442001.3,UCO
grid.442004.6,INTEP
grid.442005.7,UNIT
grid.442006.4,UniverCidade
grid.442008.a,UNISALESIANO
grid.442009.b,IUCEDDU
grid.442012.1,IUACJ
grid.442013.0,UniToledo
grid.442014.7,UCB
grid.442017.4,ESAP
grid.442020.0,UNIDAVI
grid.442021.1,IU CESMAG
grid.442023.3,UNAR
grid.442025.5,UniRV
grid.442030.1,Uniaraxá
grid.442032.3,URCAMP
grid.442033.2,UNIPAC
grid.442034.5,UNISARC
grid.442035.4,Unijorge
grid.442036.7,UCSal
grid.442038.9,UBM
grid.442039.8,CEDINPRO
grid.442040.6,UNIFEB
grid.442041.7,UCU
grid.442042.4,UDE
grid.442043.5,UM
grid.442044.2,ECR
grid.442046.0,UNISANGIL
grid.442047.1,CEUCLAR
grid.442049.f,Cesupa
grid.442050.7,UNAMA
grid.442051.6,UGMA
grid.442052.5,UEPA
grid.442053.4,UNEB
grid.442054.3,UNEXPO
grid.442055.2,FIT
grid.442058.f,UNERMB
grid.442059.e,FABA
grid.442060.4,UNISC
grid.442061.5,CECAR
grid.442064.0,UFT
grid.442065.1,UCEVA
grid.442067.3,Uniboyaca
grid.442067.3,UB
grid.442069.d,UC
grid.442070.5,FUCS
grid.442071.4,UPTC
grid.442073.6,FSA
grid.442074.1,UNILUS
grid.442075.0,Unimeta
grid.442079.c,CSJT
grid.442083.9,UNIMES
grid.442085.f,UEMG
grid.442087.d,UBV
grid.442088.2,UNISANTA
grid.442089.3,UCAB
grid.442091.a,FUMEC
grid.442092.9,UTA
grid.442093.8,UNICEUB
grid.442096.d,IMT
grid.442098.3,UJMV
grid.442099.2,UNIEURO
grid.442100.3,UM
grid.442102.1,UNIFEBE
grid.442103.0,UMA
grid.442104.7,UNIMONSERRATE
grid.442105.6,UNC
grid.442106.5,UNA
grid.442108.b,UNEARTE
grid.442110.2,UNE
grid.442111.3,UTB
grid.442112.0,FUSA
grid.442114.6,FUSM
grid.442115.7,USM
grid.442118.a,ESPAMMFL
grid.442119.b,UNITEC
grid.442120.1,USCS
grid.442120.1,IMES
grid.442121.0,ÚNICA
grid.442124.5,UNICEP
grid.442125.4,UNIVERSO
grid.442126.7,UDA
grid.442127.6,UNIFEOB
grid.442128.9,URBE
grid.442130.0,URU
grid.442131.1,USJ
grid.442132.2,UCDB
grid.442133.3,UCAT
grid.442134.4,UNET
grid.442135.5,UNIRP
grid.442136.6,UTE-LVT
grid.442137.7,UNEY
grid.442138.8,UNIFLU
grid.442139.9,UBA
grid.442140.7,UEB
grid.442141.6,UNORP
grid.442142.5,ETITC
grid.442143.4,ESPOL
grid.442144.3,UAE
grid.442146.1,IUPG
grid.442149.e,FUAC
grid.442150.6,UCG
grid.442152.4,UNICEUMA
grid.442153.5,UCSG
grid.442155.3,Unicolmayor
grid.442156.0,UEES
grid.442160.5,Utadeo
grid.442161.4,UNERG
grid.442162.7,UDCA
grid.442165.0,UNASP
grid.442166.3,UNESUR
grid.442168.d,UAM
grid.442169.c,UEC
grid.442172.6,UJAP
grid.442176.2,UVM
grid.442177.3,UMB
grid.442179.d,UNICAPITAL
grid.442179.d,UNIESP
grid.442181.a,UNAD
grid.442182.9,ULVR
grid.442183.8,UPN
grid.442184.f,UDLA
grid.442185.e,UNIPILOTO
grid.442186.d,UDLH
grid.442187.c,UM
grid.442188.3,UNIFEV
grid.442192.8,UniÍtalo
grid.442194.e,UPACIFICO
grid.442196.c,ECOTEC
grid.442197.d,UDI
grid.442198.2,UP
grid.442199.3,UTS
grid.442200.0,UTEG
grid.442202.2,UNIB.E
grid.442203.3,UNESUM
grid.442204.4,UDES
grid.442206.6,UOP
grid.442207.7,ITA
grid.442213.2,UPSE
grid.442214.5,UTC
grid.442215.4,USS
grid.442217.6,UIDE
grid.442219.8,UNL
grid.442220.2,UISEK
grid.442222.0,UB
grid.442223.1,UTMACH
grid.442224.6,UNICUCES
grid.442225.7,USJT
grid.442227.5,USM - SMARCOS
grid.442228.a,UNIFEMM
grid.442229.b,UNEMI
grid.442230.3,Espoch
grid.442231.2,OT
grid.442232.1,UVA
grid.442233.0,END
grid.442235.6,ULEAM
grid.442236.5,USGP
grid.442237.4,UNACH
grid.442238.b,UNISO
grid.442239.a,UNIFESO
grid.442241.5,UTM
grid.442242.6,UMAG
grid.442243.7,UNICATÓLICA
grid.442245.1,UNIAJC
grid.442246.2,UNITRI
grid.442247.3,UAC
grid.442248.c,IDBA
grid.442249.d,Uniuv
grid.442250.5,UAO
grid.442252.7,UNIS-MG
grid.442253.6,USC
grid.442254.1,ESPE
grid.442255.0,LBI
grid.442256.3,CURN
grid.442258.d,UNIVAG
grid.442260.6,FLACSO
grid.442261.7,UPEC
grid.442262.4,IAFIC
grid.442263.5,IAEN
grid.442264.2,UISRAEL
grid.442265.3,INAES
grid.442268.e,GIMPA
grid.442269.f,UASB
grid.442270.7,UAA
grid.442271.6,UAP
grid.442272.5,CIMG
grid.442273.4,UCA
grid.442275.2,MUCG
grid.442277.0,IFASIC
grid.442278.f,UCOM
grid.442279.e,UGB
grid.442280.8,RUCST
grid.442282.a,RMU
grid.442283.b,UCOMS
grid.442284.c,UCSA
grid.442286.e,UniNorte
grid.442287.f,WIUCA
grid.442289.1,ACI
grid.442290.9,EPT
grid.442291.8,GCUC
grid.442292.b,UT
grid.442293.a,ISIPA
grid.442294.d,GBUC
grid.442295.c,HEM
grid.442298.1,INSEA
grid.442300.1,INPT
grid.442303.2,PMI
grid.442307.6,MANCOSA
grid.442308.9,RBS
grid.442310.0,INSAP
grid.442311.1,UMaT
grid.442311.1,GGUMaT
grid.442313.3,ISADAC
grid.442314.4,GTUC
grid.442315.5,UEW
grid.442317.7,ISIC
grid.442318.8,ISM
grid.442320.3,ISPT-KIN
grid.442322.1,IGA
grid.442323.0,ÉNA
grid.442324.7,ISTM
grid.442327.4,FPD
grid.442328.b,ILCS
grid.442329.a,ENSA
grid.442329.a,INA
grid.442330.2,IIHEM
grid.442334.6,IRFC/JS
grid.442337.5,ESI
grid.442337.5,INI
grid.442337.5,CERI
grid.442340.5,UCC
grid.442341.4,MGI
grid.442343.6,eHECT
grid.442344.1,ISSEG
grid.442345.0,ENMAS
grid.442346.3,IIE
grid.442347.2,UGANC
grid.442348.d,UGLC-SC
grid.442349.c,ENST
grid.442351.5,VUT
grid.442352.6,ENCGT
grid.442353.7,ENSSMAL
grid.442355.1,ISITT
grid.442356.2,ENSTP
grid.442359.d,ULK
grid.442360.7,UPN
grid.442360.7,IPN
grid.442364.3,USK
grid.442365.2,ISC
grid.442366.1,ENSLSH
grid.442367.0,ISCTAC
grid.442369.e,UniZambeze
grid.442371.7,EPAU
grid.442374.2,ESB
grid.442375.3,NVU
grid.442380.9,UofD
grid.442383.a,ISC
grid.442383.a,Kin
grid.442384.d,ISPG
grid.442385.c,ISPM
grid.442387.e,EHEC
grid.442390.8,ESJ
grid.442391.9,NIPS
grid.442391.9,ENSSEA
grid.442392.a,SIU
grid.442393.b,OUS
grid.442394.c,ISArC
grid.442395.d,INPTIC
grid.442396.e,ISCISA
grid.442397.f,ISCTEM
grid.442398.0,IUA
grid.442399.1,ISCIM
grid.442402.4,UMKB
grid.442403.5,ISAV
grid.442403.5,IVGE
grid.442405.3,UIA
grid.442406.0,UJNK
grid.442414.3,ISS
grid.442416.1,ISUTC
grid.442417.0,UMBB
grid.442419.e,OAU
grid.442420.4,CUR
grid.442422.6,OIU
grid.442423.7,ULL
grid.442424.0,ISM
grid.442426.2,ENSC
grid.442434.1,UK
grid.442437.2,ESAMI
grid.442438.d,MMU
grid.442439.c,UoA
grid.442440.2,UM
grid.442441.3,UP
grid.442443.1,USTM
grid.442445.7,UDM
grid.442446.4,HKMU
grid.442447.5,OUT
grid.442448.a,CBE
grid.442449.b,IFM
grid.442450.3,IMTU
grid.442452.1,ISW
grid.442453.0,IRDP
grid.442456.5,SJUT
grid.442458.b,ISPS
grid.442459.a,UDOM
grid.442460.0,ISPT
grid.442461.1,ACU
grid.442462.2,IUM
grid.442465.5,MU
grid.442466.6,NUST
grid.442468.8,CAWM
grid.442469.9,UCB
grid.442470.1,UEAB
grid.442471.0,EAMAC
grid.442472.3,MoCU
grid.442473.2,KABU
grid.442474.5,EMIG
grid.442475.4,MMUST
grid.442476.7,SAUT
grid.442477.6,HIMS
grid.442478.9,SPU
grid.442482.c,ZU
grid.442483.d,OHI
grid.442483.d,OHIET
grid.442484.a,SCU
grid.442484.a,STC
grid.442487.9,KeMU
grid.442489.7,ANU
grid.442491.e,UK
grid.442492.d,KWUST
grid.442493.c,AUST
grid.442495.a,EAMAU
grid.442498.7,UMAB
grid.442499.6,ENA
grid.442500.7,AAUA
grid.442501.6,ENPO-MA
grid.442501.6,ENSEP
grid.442501.6,ENSET
grid.442502.5,OSUST
grid.442503.4,ESPRIT
grid.442504.3,INTTIC
grid.442506.1,CUEA
grid.442509.e,PAC
grid.442510.6,USIU Africa
grid.442511.7,USTO-MB
grid.442512.4,KSU
grid.442512.4,PAAU
grid.442513.5,AMEU
grid.442514.2,AP
grid.442517.1,BIU
grid.442519.f,UL
grid.442519.f,LU
grid.442520.5,IUO
grid.442521.4,FPNO
grid.442524.1,PLASU
grid.442527.2,YSU
grid.442533.7,FUPRE
grid.442535.1,ESUT
grid.442536.2,IAEMS
grid.442537.3,RNU
grid.442539.d,UMM
grid.442541.2,GSU
grid.442542.1,ACU
grid.442543.0,LCU
grid.442544.7,IHET
grid.442549.a,UAS
grid.442551.3,TASUED
grid.442552.0,UC
grid.442553.1,RUN
grid.442554.6,JABU
grid.442558.a,MU
grid.442559.b,ESEAC
grid.442560.1,CIS
grid.442562.3,UAN
grid.442563.2,UCAN
grid.442565.4,AIET
grid.442565.4,AIT
grid.442567.6,AASTMT
grid.442570.0,UGS
grid.442572.2,UnIA
grid.442575.5,UMA
grid.442576.6,ENAM
grid.442577.7,UÓR
grid.442578.8,HECMMA
grid.442579.9,UPRA
grid.442581.e,BU
grid.442583.c,INSCAE
grid.442584.b,UCM
grid.442585.a,ISCAM
grid.442586.9,UNA
grid.442587.8,UM
grid.442596.8,KWASU
grid.442599.7,ULT
grid.442600.4,TSU
grid.442601.5,HITHC
grid.442603.7,PUA
grid.442605.1,KSUSTA
grid.442606.2,HECM
grid.442609.d,KASU
grid.442611.4,MSB
grid.442614.1,UIK
grid.442615.0,UMYU
grid.442616.3,UTM
grid.442618.d,UTC
grid.442619.c,CLU
grid.442620.6,UVT
grid.442621.7,NOUN
grid.442622.4,NU
grid.442622.4,NKU
grid.442623.5,LBS
grid.442623.5,PAU
grid.442624.2,MMU
grid.442625.3,OU
grid.442626.0,GU
grid.442627.1,IBBUL
grid.442627.1,IBBU
grid.442628.e,NUB
grid.442629.f,BU
grid.442630.7,MIE
grid.442631.6,SU
grid.442634.3,BMU
grid.442636.1,FUTMINNA
grid.442637.0,ADSU
grid.442638.f,CIU
grid.442639.e,KU
grid.442642.2,KYU
grid.442644.4,NDU
grid.442645.5,WDU
grid.442646.6,UMI
grid.442648.8,UMU
grid.442650.1,WUSTO
grid.442653.2,ESG
grid.442654.5,AIMAC
grid.442655.4,IUIU
grid.442656.7,UCAO
grid.442657.6,USTB
grid.442658.9,UCU
grid.442660.2,MU
grid.442661.3,AU
grid.442663.1,KNU
grid.442665.7,COOU
grid.442667.5,UNB
grid.442668.a,MOUAU
grid.442669.b,UNZ
grid.442671.2,TANU
grid.442673.0,AOU
grid.442677.4,UO2
grid.442678.b,ISGE
grid.442679.a,AKSU
grid.442681.d,UGL
grid.442685.9,ULBU
grid.442687.b,UN
grid.442688.4,UCT
grid.442690.d,NIPA
grid.442692.f,UoA
grid.442693.e,UNILUS
grid.442694.9,ZCAS
grid.442695.8,ERU
grid.442697.a,ZAOU
grid.442699.4,YABATECH
grid.442700.5,RU
grid.442702.7,NDU
grid.442703.6,NU
grid.442704.1,AUN
grid.442707.2,CUT
grid.442708.d,IME
grid.442709.c,MSU
grid.442710.4,ZUCAS
grid.442711.5,CUZ
grid.442712.6,WUA
grid.442713.7,ISPG
grid.442714.0,ZOU
grid.442716.2,GZU
grid.442717.3,IUC
grid.442720.7,EHEB
grid.442722.5,MAM
grid.442723.4,NTI
grid.442724.3,ENAM
grid.442725.2,SAMS
grid.442727.0,EHTP
grid.442728.f,SU
grid.442729.e,ENS
grid.442732.4,IPD-AC
grid.442733.5,AUCA
grid.442734.2,ESIAG
grid.442737.1,ULK
grid.442738.e,EMSI
grid.442741.0,ESMA
grid.442745.4,ENSTP
grid.442746.7,IIA
grid.442747.6,INJS
grid.442748.9,ILPD
grid.442749.8,ESSIC
grid.442750.0,CESAG
grid.442753.3,EISMV
grid.442754.4,ISSEA
grid.442755.5,CUAC
grid.442755.5,UCAC
grid.442756.6,UPAC
grid.442760.3,MSA
grid.442761.2,ENSET
grid.442762.1,UNIS
grid.442763.0,ISCEE
grid.442764.7,EAA
grid.442767.4,EAC
grid.442768.b,HBF
grid.442769.a,ESIA
grid.442770.2,USSEIN
grid.442771.3,ESCA
grid.442772.0,IIST
grid.442776.4,ESDAV
grid.442777.5,ESMT
grid.442779.b,ESEA
grid.442779.b,ENEA
grid.442780.d,ESM
grid.442782.f,ESP
grid.442783.e,ESITH
grid.442784.9,GBU
grid.442784.9,UGB
grid.442786.b,ESIG
grid.442787.a,HBF
grid.442788.5,INSTA
grid.442788.5,IUSTA
grid.442789.4,ESI
grid.442790.c,UNABA
grid.442791.d,EMBCI
grid.442792.e,IUPM
grid.442793.f,UDM
grid.442794.8,ISES
grid.442795.9,CIC
grid.442796.a,IHEES
grid.442797.b,IMM
grid.442800.a,ISERT
grid.442801.b,ISCAE
grid.442802.8,ISCAF
grid.442803.9,ISFORT
grid.442805.f,ISEM
grid.442806.c,ESIMA
grid.442807.d,ULPGL
grid.442808.2,ENSA
grid.442809.3,ENA
grid.442810.b,ENSMR
grid.442812.9,HEC
grid.442817.c,EPSIEL
grid.442818.3,ESAIL
grid.442820.8,UFE
grid.442822.a,AUI
grid.442825.d,IAA
grid.442827.f,ESTEM
grid.442828.0,UMNG
grid.442834.d,UCB
grid.442835.c,UEA
grid.442836.f,UOB
grid.442837.e,ABA
grid.442839.0,UCG
grid.442842.c,UNGE
grid.442843.d,ECSU
grid.442845.b,BDU
grid.442848.6,ASTU
grid.442849.7,UoK
grid.442851.e,ÉNA
grid.442854.b,UET Taxila
grid.442857.8,IAI
grid.442860.c,GIKI 
grid.442861.d,LUAWMS
grid.442863.f,UTG
grid.442864.8,KU
grid.442865.9,AIT
grid.442866.a,CU
grid.442867.b,UOW
grid.442867.b,UW
grid.442868.4,AzTU
grid.442872.f,ASMA
grid.442873.e,ASUOI
grid.442873.e,ASOA
grid.442875.8,ASPU
grid.442876.b,CUTS
grid.442876.b,CIHTS
grid.442877.a,ASUCA
grid.442878.5,ADU
grid.442878.5,AUL
grid.442879.4,IPG-ISTI
grid.442884.6,ASUE
grid.442884.6,ADIU
grid.442886.4,AUAC
grid.442888.a,AU
grid.442890.3,IUG
grid.442900.b,HU
grid.442903.8,WPU
grid.442904.f,AUF
grid.442906.d,HAU
grid.442907.c,USTJ
grid.442907.c,ATPU
grid.442908.3,UNO-R
grid.442909.2,USLS
grid.442910.a,BCU
grid.442911.b,SLU
grid.442913.9,GDU
grid.442915.f,UB
grid.442916.c,LSU
grid.442918.2,UKIM
grid.442920.9,UNRAS
grid.442921.8,UNIBA
grid.442922.b,BCF
grid.442923.a,B.U.
grid.442925.c,AU
grid.442930.8,BSU
grid.442931.9,UB
grid.442934.c,VSU
grid.442935.d,NSVU
grid.442937.f,UNMUHA
grid.442938.0,SMU
grid.442940.f,BSU
grid.442942.d,UPHSD
grid.442944.b,KU
grid.442946.9,UBL
grid.442947.8,ESSU
grid.442948.7,FSUU
grid.442950.e,IBI Darmajaya
grid.442951.f,RUW
grid.442952.c,UNILA
grid.442953.d,UNMAL
grid.442955.b,PUST
grid.442956.8,BGCTUB
grid.442956.8,BGC
grid.442957.9,CUET
grid.442958.6,CVASU
grid.442959.7,IIUC
grid.442960.d,LDCU
grid.442961.c,UML
grid.442962.f,PU
grid.442964.9,USBRJ
grid.442966.b,XU
grid.442967.a,USTC
grid.442970.c,AUST
grid.442971.d,UTB
grid.442972.e,AIUB
grid.442974.8,UCC
grid.442975.9,AUB
grid.442976.a,MCU
grid.442977.b,IM Telkom
grid.442977.b,STMB Telkom
grid.442978.4,UEP
grid.442980.3,ADUST
grid.442981.2,SSU
grid.442982.1,BUBT
grid.442983.0,BUP
grid.442985.6,TAU
grid.442986.5,CWU
grid.442989.a,DIU
grid.442990.2,CDU
grid.442990.2,CDC
grid.442991.3,DIU
grid.442992.0,CNU
grid.442993.1,DIU
grid.442994.6,SWU PHINMA
grid.442994.6,SWU
grid.442995.7,UC
grid.442996.4,EWU
grid.442997.5,USJ–R
grid.442998.a,EU
grid.442999.b,USPF
grid.443000.3,GB
grid.443001.2,UV
grid.443003.0,GUB
grid.443004.7,BulSU
grid.443004.7,BSU
grid.443005.6,IUB
grid.443006.5,LCUP
grid.443008.b,ITHB
grid.443009.a,DMMMSU
grid.443010.2,TWCU
grid.443011.3,ITENAS
grid.443015.7,IUBAT
grid.443017.5,Tel-U
grid.443018.a,MIU
grid.443019.b,MBSTU
grid.443020.1,NSU
grid.443023.2,NUB
grid.443024.5,ISBI
grid.443026.7,PU
grid.443027.6,U.A.
grid.443028.9,QU
grid.443029.8,SMUCT
grid.443030.0,NDU
grid.443031.1,SEU
grid.443033.3,L-NU
grid.443034.4,SUB
grid.443035.5,TCM
grid.443036.6,TMU
grid.443037.7,UL
grid.443038.8,PUB
grid.443039.9,U-PANG
grid.443040.7,UNAI
grid.443042.5,AdDU
grid.443043.4,MU
grid.443044.3,USeP
grid.443045.2,UIC
grid.443047.0,FU
grid.443050.6,UNIBBA
grid.443051.7,UAP
grid.443052.4,Unbar
grid.443053.5,NORSU
grid.443055.3,UIU
grid.443056.0,ISCA
grid.443056.0,ISU
grid.443057.1,UODA
grid.443058.e,UITS
grid.443059.f,ULAB
grid.443060.5,UU
grid.443064.1,UNIBI
grid.443065.0,WUB
grid.443066.3,PRMSU
grid.443067.2,HSTU
grid.443068.d,UNISBA
grid.443069.c,CPU
grid.443070.4,BOU
grid.443071.5,TUSW
grid.443072.6,UNNU
grid.443073.7,IUT
grid.443076.2,JKKNIU
grid.443077.3,UKRI
grid.443078.c,KUET
grid.443080.b,UNIKOM
grid.443081.a,PSTU
grid.443084.f,UI
grid.443085.e,HAC
grid.443086.d,RUET
grid.443086.d,REC
grid.443086.d,BIT
grid.443087.c,Unla
grid.443088.3,USA
grid.443089.2,WVSU
grid.443090.a,CvSU
grid.443093.9,UNEP
grid.443094.e,Unnur
grid.443096.c,UNPAS
grid.443098.2,USANT
grid.443099.3,UPI
grid.443100.2,USM
grid.443100.2,MIT
grid.443101.3,ASU
grid.443104.6,NDMU
grid.443105.7,ISFAD
grid.443106.4,BRUR
grid.443107.5,NU
grid.443107.5,NWU
grid.443108.a,BSMRAU
grid.443108.a,IPSA
grid.443109.b,UST–Legazpi
grid.443109.b,AUL
grid.443111.2,LU
grid.443113.0,BU
grid.443114.7,MU
grid.443116.5,PSU
grid.443117.4,SIU
grid.443120.0,USB YPKP
grid.443125.5,UMak
grid.443126.6,LMU
grid.443129.9,DLSAU
grid.443131.0,UBI
grid.443135.4,CAPSU
grid.443137.6,BBU
grid.443138.9,JRU
grid.443138.9,JRC
grid.443140.6,RTU
grid.443144.2,AU
grid.443145.3,CEU
grid.443151.6,UNIBA
grid.443152.5,IU
grid.443153.4,UIB
grid.443156.1,UPB
grid.443157.0,UNRIKA
grid.443158.f,UNBARA
grid.443160.4,UMButon
grid.443161.5,RULE
grid.443163.7,FEU
grid.443164.0,PresUniv
grid.443166.2,UNIVED
grid.443168.c,UNIHAZ
grid.443169.d,IISIP
grid.443172.7,UIKA
grid.443173.6,UNB
grid.443175.0,MLQU
grid.443176.3,NU
grid.443177.2,WAKHOK
grid.443178.d,PCU
grid.443179.c,UNPAK
grid.443180.a,SPUM
grid.443180.a,SPU Manila
grid.443184.e,TUP
grid.443186.c,UNIGORO
grid.443187.d,PWU
grid.443188.2,NIB
grid.443191.a,NTTI
grid.443192.9,UM
grid.443194.f,PUC
grid.443195.e,CGU
grid.443196.d,PPIU
grid.443198.3,AdU
grid.443200.1,KGWU
grid.443201.0,UE
grid.443203.2,MSU
grid.443204.5,UBY
grid.443207.6,SGU
grid.443209.8,CMU
grid.443211.1,NU
grid.443214.4,AdNU
grid.443217.7,UNC
grid.443218.8,MU
grid.443220.3,UA&P
grid.443220.3,CRC
grid.443221.2,PSU
grid.443227.4,VIA
grid.443227.4,VI
grid.443230.2,SPUQC
grid.443233.1,SRU
grid.443234.6,TUA
grid.443239.b,UP
grid.443242.7,BDA
grid.443244.1,BFA
grid.443245.0,BFSU
grid.443248.d,BISTU
grid.443249.c,UNJANI
grid.443250.4,VMUF
grid.443252.6,BIFT
grid.443253.7,BIGC
grid.443254.0,BIPT
grid.443255.1,UT
grid.443256.2,BISU
grid.443257.3,BLCU
grid.443260.7,CLSU
grid.443261.6,UNTAG
grid.443262.5,UMC
grid.443264.3,AUP
grid.443265.2,Unswagati
grid.443267.0,SLSU
grid.443269.e,SPUS
grid.443270.6,CAFA
grid.443271.7,CCOM
grid.443272.4,CFAU
grid.443274.2,CUC
grid.443274.2,BBI
grid.443275.3,EVSU
grid.443276.0,LNU
grid.443277.1,NACTA
grid.443278.e,HNU
grid.443279.f,NCIST
grid.443280.9,U.B.
grid.443281.8,UNISFAT
grid.443283.a,URS
grid.443284.d,UIBE
grid.443286.f,UIR
grid.443288.1,TSU
grid.443289.0,INBTP
grid.443290.8,CSU
grid.443293.b,CIT
grid.443296.e,SPUP
grid.443297.f,JLUFE
grid.443298.0,IKIP
grid.443299.1,USL
grid.443303.3,OLFU
grid.443305.5,UNP
grid.443306.6,Unwar
grid.443307.7,AdZU
grid.443309.9,WMSU
grid.443311.0,UG
grid.443312.3,UNIGA
grid.443313.2,UNIFLOR
grid.443314.5,JJU
grid.443316.7,UNG
grid.443317.6,AAU
grid.443320.2,UoH
grid.443321.3,HUC
grid.443321.3,HUTC
grid.443322.0,UNISAN
grid.443322.0,UIG
grid.443326.4,UMG
grid.443327.5,UBT
grid.443327.5,CBA
grid.443328.a,CIT
grid.443329.b,UNWIR
grid.443331.2,UNINDRA
grid.443333.0,AIT
grid.443336.5,DAH
grid.443340.4,IKJ
grid.443340.4,LPKJ
grid.443345.1,SCCM
